poduct_category,Product Name,Link,Image,Price,product_description,tab_discription
arishta,Divya Mahamanjisthadi Kwath (Pravahi) 450 Ml,https://www.patanjaliayurved.net/product/ayurvedic-medicine/arishta/divya-mahamanjisthadi-kwath-pravahi-450-ml/98,https://www.patanjaliayurved.net/assets/product_images/400x500/1688194860Mahamanjisthadi1.png,108,mahamanjisthadi kwath pravahi potent detoxifying medicine cleanses blood cures inflammations brings glow skin prevents infection skin ailments mahamanjisthadi kwath pravahi prepared natural herbal extracts effects,benefitsingredientshow useother product infocures skin diseasesuseful vatrakt medvriddhiact blood purifierananthamooladaruharidradevdaruharitakikantakarimanjishthavachabahedachirataas directed physicianbest years manufacturing date
arishta,Divya Ashokaristh,https://www.patanjaliayurved.net/product/ayurvedic-medicine/arishta/divya-ashokaristh/20,https://www.patanjaliayurved.net/assets/product_images/400x500/1688195187Ashokarishta450ml1.png,104,ashokaristh cures gynecological disorders like excessive bleeding abdominal pain postpartum infections mucus discharge irregular menstruation etc ashokaristh antibacterial properties helps eliminate root causes infections component herbs multivitamins helps recover fast regain strength ashokaristh soothes pain discomfort boosts immunity natural extracts effects ashokaristh immediate relief lasting recovery gynecological ailments,benefitsingredientshow useother product infouseful types gynecological disorders leucorrhoea metrorrhagia menorrhagia irregular menstruation etcashok saracaasocagudd jaggerydhaiful woodfordiafruticosakalajeri carumcarvinagarmotha cyprus rotundussaunth zingiberofficinaledaruhaldi barberisaristatanelophar nympheastellataharad terminalia chebulabehara terminalia beliricaamla emblica officinalisaam mangiferaindicasafed jera cuminumcyminumvasa adhatodavasicasafed chandan santlum albumas directed physicianbest before years manufacturing date
arishta,Divya Kutajarishta,https://www.patanjaliayurved.net/product/ayurvedic-medicine/arishta/divya-kutajarishta/85,https://www.patanjaliayurved.net/assets/product_images/400x500/1688194962Kutjarishta1.png,96,kutajarishta brings relief chronic indigestion problems upset stomach diarrhoea fever etc contaminated food drinks constantly harm weaken digestive system timetested formulation soothes stomach heals damages contaminations boosts digestion clinically proven effects,benefitsingredientshow useother product infocures diarrhea dysentery malabsorption feverkutaj holarrhenaantidysentericamunnaka vitis viniferamahua madhucaindicaghambhari gmelinaarboreadhaiful woodfordiafruticosagudd jaggeryas directed physicianbest before years manufacturing date
asava,Divya Drakshasava,https://www.patanjaliayurved.net/product/ayurvedic-medicine/asava/divya-drakshasava/3796,https://www.patanjaliayurved.net/assets/product_images/400x500/16881908221.png,176,patanjali divya drakshasav useful anorexia piles digestion general debility anaemia insomnia tuberculosis asthma cough brain tonic,benefitsingredientshow useother product infouseful anorexia piles digestion general debility anaemia insomnia tuberculosis asthma cough brain tonickwath dravya munnaka vitis vinifera dr fr gkhand gmadhu gwater qsprakshepa dravyas dhaiphool woodfordia fruticosafi gkankol piper cubeba fr glaung syzygium aromaticum fi bud gjaiphal myristica fragrans sd gkali mirch pipernigrum fr gdalchini cinnamomum zeylanicum st bk gbadi elaichi amomum subulatum  st gtejapatra cinnamomum tamalalf gnaagkeshar mesua ferrea gpippal piper longum fr gchitrak mool  plumbago zeylanicart gcavya piper retrofractum st gpiplamool piper longum rt gsambhalu vitix negundo sdg ml twice day meals directed physicianbest years manufacturing date
asava,Divya Patrangasav,https://www.patanjaliayurved.net/product/ayurvedic-medicine/asava/divya-patrangasav/132,https://www.patanjaliayurved.net/assets/product_images/400x500/1688194592Patrangsav1.png,120,patrangasav ayurvedic medicine mainly gynecological problems heavy menstrual bleeding leucorrhea etc astringent uterine tonic good women helps person improving appetite digestion gives strength body works root cause disease,benefitsingredientshow useother product infouseful hormonal imbalance hemoglobin level digestionpatranga caesalpinia sappankhadira  acacia catechuvasa adhatoda vasicashalmalikusuma  bombax malabaricumbala  sida cordifoliabhallataka semecarpus anacardiumsariva  hemidesmus indicusjapakusuma  hibiscus rosa sinensisamrasthi  seeds mangifera indicaas directed physicianbest years manufacturing date
asava,Divya Usirasav,https://www.patanjaliayurved.net/product/ayurvedic-medicine/asava/divya-usirasav/207,https://www.patanjaliayurved.net/assets/product_images/400x500/1688194549Usirasav(1).png,116,divya usirasav ayurvedic product ahaemostatic pitta pacifying diuretic cooling tranquilizer blood purifier divya usirasav liquid ayurveda medicine treating bleeding disorders skin diseases,benefitsingredientshow useother product infouseful urinary disorders bleeding disorders epistaxis urinary tract infection hematuria menorrhagia metrorrhagia burning micturitionusira vetiveria zizanioideshrivera coleus vettiveroidespadma nelumbo nuciferadraksa vitis vinifera etcas directed physicianbest years manufacturing date
asava,Divya Kumaryasava,https://www.patanjaliayurved.net/product/ayurvedic-medicine/asava/divya-kumaryasava/84,https://www.patanjaliayurved.net/assets/product_images/400x500/1688194641Kumariyasav1.png,112,kumaryasav relieves discomfort gas acidity prevents gas forming stimulates digestive enzymes form normally provides relief flatulence belching bloating constipation hemorrhoids herbal extracts effects gives long lasting relief stomach problems,benefitsingredientshow useother product infoprevents gas formationbloatingconstipation cures hemorrhoids abdomenghritkumara aoleveraharar terminalia chebulagudd jaggeryhoneydhiafool woodfordiafruticosajaipal myristicafragranslong syzygiumaromaticumkabab chini piper cubebajatamansi nardostachysjatamansichitrakmool plumbago zeylanicajavatru myristicafragranskakarashringi pistaciaintigerrimmabahera terninaliabelericalauhbhasmatamrabhasmaas directed physicianbest years manufacturing date
asava,Divya Vidangasav,https://www.patanjaliayurved.net/product/ayurvedic-medicine/asava/divya-vidangasav/212,https://www.patanjaliayurved.net/assets/product_images/400x500/1688194498vidangsav(1).png,104,vidangasav effective expel worms helps expel intestinal worms relieves problems associated vermifuge effective types worms stomach related ailments,benefitsingredientshow useother product infouseful types worm infestationsviavidanga emblica ribespipala moolpiper longumrasana pluchea lanceolatakutaj holarrhena antidysentericaindrjo holarrhena antidysentericapata cissampelos parieraelua aloe veraamla emblica officinalisgudd jaggerydhaiful woodfordia fruticosadalchinicinnamomum zeylanicumbadi ela amomum sabulatumkalimirch piper nigrumsounth zingiber officinalepipal piper longumlodhra symplocos racemosakanchnar bauhinia variegatapriyangu callicarpa macrophyllatejpatra cinnamoumu tamalaas directed physicianbest years manufacturing date
asava,Divya Arvindasav,https://www.patanjaliayurved.net/product/ayurvedic-medicine/asava/divya-arvindasav/17,https://www.patanjaliayurved.net/assets/product_images/400x500/1688194685Arvindasav225ml1.png,92,arvindasav traditionally prepared health tonic infants children contains goodness lotus combined herbal extracts lot care loss appetite ailment leads weakness arvindasav fills dietary gaps nourishes recuperating child improves immunity provides allround nourishment child helping gain physical strength develop brain memory power child best care arvindasav help himher heal fast gain strength energy achieve optimum growth,benefitsingredientshow useother product infouseful pediatric diseases loss appetite low immunity psychological problemskamal nelumbo nuciferakash vetiveriazizanioidisgambhari gmelinaarboreanelkamal nynphaea stellatemanjishtha rubiacordifoliachotiela elattariacardamomumkhareti sidacordifoliajatamanshi nardostachysjatamansinagarmotha cyprus rotundusanatmool hemidesmusindicusharad terminalia chebulabehara terminalia beliricavach acoruscolmusamla emblica officinaliskachur curcuma zedoarianisoth operculinaturpetumnelemool indigoferatinctoriaparvalpatra trichosanthesdioicapitpapra fumaria vallantiiarjun terminalia arjunamulethi glycyrrhiza glabramadhu madhucaindicamuramashi helioterasisoramunnaka vitis viniferadhaiful woodfordiafruticosasugar gudd jaggeryas directed physicianbest before months manufacturing date
asava,Patanjali Lohasava (L),https://www.patanjaliayurved.net/product/ayurvedic-medicine/asava/patanjali-lohasava-l/822,https://www.patanjaliayurved.net/assets/product_images/400x500/1688194428Lohasav450ml1.png,100,patanjali lohasava ayurvedic medicine anemia contains naturally processed iron lohasava contains  self generated alcohol acts media deliver water alcohol soluble active herbal components body,benefitsingredientshow useother product infovery useful improve digestion strength metabolismuseful medicine anemia useful inflammatory conditions relieves pain inflammation piles extensively treatment skin disorders cardiac disorder arrhythmiaharad chilkaamla drybaheda fruit rindlohasav prakshep sfgsaunthblack peppergpipal ajmodnagar mothachitrak moolvindingaloha bhasmdhataki pushpgudhoney rawsodium benzoate food gradeas directed physicianbest years manufacturing date
syrup,Divya Swasari Pravahi,https://www.patanjaliayurved.net/product/ayurvedic-medicine/syrup/divya-swasari-pravahi/185,https://www.patanjaliayurved.net/assets/product_images/400x500/1688456393SwaasariPravahi250ml1_1.png,78,divya swasari pravahi activates cells lungs alleviates respiratory tract lung inflammation use enhances easy expulsion cough deposited lungs effective ayurvedic medicine treatment asthma offers relief attacks breathlessness treat breathing problems treats respiratory diseases safe natural way ensures lungs function efficiently provides nutrition respiratory cells prepared medicinal herbs help providing relief symptoms diseases,benefitsingredientshow useother product infohelps providing effective relief cough coldit clears infection producing antibacterial actionthis beneficial effect enhanced antiinflammatory action medicine helps reduce swelling nose blocksugarmulethi glycyrrhiza glabratulsi desi ocimum sanctumlavang syzygium aromaticumtejpatra cinnamomum tamala etcas directed physicianbest years manufacturing date
syrup,Divya Nari Kanti Syrup,https://www.patanjaliayurved.net/product/ayurvedic-medicine/syrup/divya-nari-kanti-syrup/4030,https://www.patanjaliayurved.net/assets/product_images/400x500/16910634821.png,175,patanjali nari kanti syrup isnatural health solution womenmost effective tonic female general weakness ache head ache anorexia anemia irregular menstruation nutritional disorders,benefitsingredientshow useother product infouseful menstrual disorders andgynecological disordersnatural health solution womenextracts rakt chandan pterocarpus santalinus ht wd mgashok saraca asoca bk mglodhra symplocos racemosa st bk mgmochras salmalia malabarica resin mgdhataki phool woodfordia fruticosa fl mgashwagandhawithania somnifera rt mgshatavar asparagus racemosus rt mgnagkesar mesua ferrea frfl mgnagarmotha cyperus scariosus rt mglal supari areca catechu sd mgsaunth zingiber officinale rz mgjatamansi nardostachys jatamansi rt mgamla emblica officinalis fr mgdaruhaldi wd berberis aristata mgpatrang bk caesalpinia sappan mgsugar saccharum officinarum st juice ext powder mg dm water qssodium methyl paraben mgsodium propyl paraben mgsodium benzoate mgcitric acid mgflavour orange mg table spoon morning eveningbefore meal directed physicianbest days date manufacturing
syrup,Patanjali Nari Sudha Syrup,https://www.patanjaliayurved.net/product/ayurvedic-medicine/syrup/patanjali-nari-sudha-syrup/936,https://www.patanjaliayurved.net/assets/product_images/400x500/1688456100NariSudhaSyrup200ml1.png,75,patanjali nari sudha syrup effective tonic female general weakness ache head ache anorexia anemia irregular menstruation nutritional disorders,benefitsingredientshow useother product infouseful menstrual disordersgynecological disordersrakt chandan pterocarpus santalinus ht wd ext mgashok saraca asoca bk ext mglodhra symplocos racemosa st bk ext mgmochras salmalia malabarica resin ext mgdhataki phool woodfordia fruticosa fl ext mgashwagandha withania somnifera rt ext mgshatavari asparagus racemosus rt ext mgnagkesar mesua ferrea frfl ext mgnagarmotha cyperus scariosus rt ext mglal supari areca catechu sd ext mgsaunth zingiber officinale rz ext mgjatamansi nardostachys jatamansi rt ext mgamla emblica officinalis fr ext mgdaru haldi berberis aristata wd ext mgpatrang caesalpinia sappan bk ext mgsugar saccharum officinarum st juice ext powder qsas directed physicianbest months manufacturing date
syrup,Patanjali Liv- Amrit Syrup,https://www.patanjaliayurved.net/product/ayurvedic-medicine/syrup/patanjali-liv-amrit-syrup/917,https://www.patanjaliayurved.net/assets/product_images/400x500/1688456203LIV-AMRITSYRUP200ml1.png,90,patanjali livamrit syrup ayurvedic herbal medicine combination different ingredients liver tonic indicated liver diseases medicine useful fatty liver hepatitis loss appetite anemia jaundice,benefitsingredientshow useother product infoantiinflammatory reducing inflammation acting body mechanisms hepatoprotective prevent damage liver laxative tending stimulate facilitate evacuation bowels stomachic stimulates gastric activity cleanses body flushing toxins diaphoretic diuretic laxative action known sideeffect helps water retention body liver disorder improves digestion diuretic promotes urination useful detoxifying liver supports better functioning liverbhumi amla phyllanthus niruri mgpunarnava boerhavia diffusa mgbhringraj eclipta alba mgmakoy solanum nigrum mgarjun terminalia arjuna mgtriphala classical prepration mgsarpunkha tephrosia purpurea mggiloy tinospora cordifolia mgmulethi glycyrrhiza glabra mgkasani cichorium endivia mgkutki picrorhiza kurroa mgdaru haldi berberis aristata mgamaltas cassia fistula mgkalmegh andrographis paniculata mgas directed physicianbest before months manufacturing date
godhan-ark,Divya Godhan Ark,https://www.patanjaliayurved.net/product/ayurvedic-medicine/godhan-ark/divya-godhan-ark/50,https://www.patanjaliayurved.net/assets/product_images/400x500/1688367652Divyagodhanark450ml1.png,50,divya godhan ark ancient ayurvedic medicine extracting goodness gomutra cow urine multiple benefits cures variety ailments gives relief problems liver stomach cures eczema controls diabetes cancer divya godhan ark detoxifying properties cleanses system toxins accumulated environment unhealthy lifestyle holistic cure experience ayurvedic healing best divya godhan ark,benefitsingredientshow useother product infouseful general debility obesity vaatrog abdominal diseases skin diseases asthma coughgomutra arkas directed physicianbest before months manufacturing date
oil,Patanjali Rogan Badam Shirin,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/patanjali-rogan-badam-shirin/24,https://www.patanjaliayurved.net/assets/product_images/400x500/1688452209RoghanBadamShirin60ml.png,168,patanjali rogan badam shirin brings goodness badam almonds extracted care deserves almonds diverse benefits badam rogan oil applied soothing effect brain nervous system relieves headaches tiredness natural muscle relaxant properties reduces stress helps relax rogan badam shirin boosts brain improves memory massage rogan badam shirin radiant healthy skin rogan badam shirin oil milk massage affected area immediate relief holistic recovery aches stress badam rogan,benefitsingredientshow useother product infostimulates brain strengthens nervesprotect hair nourishes skinuseful constipation improves reproductive power acts antioxidantcan massage childrenbadamtaila crudeantioxidant vitamineas directed physicianbest before months manufacturing date
oil,Divya Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-taila/3722,https://www.patanjaliayurved.net/assets/product_images/400x500/16910641951.png,240,divya taila useful psorasis skin inflammation sthanik shothlocal inflammation work skin nourisher,benefitsingredientshow useother product infopsorasis skin inflammation sthanik shothlocal inflammation skin nourishertaila ashwagandha withania somnifera gseabuckthorn hippophae rhamnoides gdaruhaldi strt wd berberis aristataext ghaldi g curcuma longaneem azadirachta indica gseasame sd gas directed physicianbest years date manufacturing
oil,Divya Bala Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-bala-taila/27,https://www.patanjaliayurved.net/assets/product_images/400x500/1688452184Balataila100ml1.png,155,bala taila ageold combination herbs brought divya pharmacy relief vata disorders respiratory infections cold cough asthma attacks quick recovery injury weakness bala taila muscle relaxers ease rigidity pains arthritis gout reduces inflammation joints lasting relief bala taila consists herbs enriched vitamin c natural bronchodilators help heal cold asthma vitamins boost immunity infections apply bala taila orally prescribed holistic cure natural goodness ayurvedic medicines,benefitsingredientshow useother product infouseful vatavyadhi pliha kasa swasarelives arthritis gout painscures cold cough asthma attacksbalachinnaruha giloyrasnasathi kachursarladevdaruelayachimanjeethagarurakta chandanpadmakaatibalanagarmothamudagparnimashparniharenu renukayashtimadhutulsivyaghararishbhakjeevakpalasaras palashakasturinagkesherplavanilikajayphalsprakkakunkumasaileyajattikakatphala ambukundrukapoorturushkashrinivaskalavangnakahakankolakushthajatamansipriyangu phoolsthayuneyatagardhaymavasamadankadadhi mushthaikshu rassukta dhanyamalatill tailaaja kshiraas directed physicianbest before months manufacturing date
oil,Divya Jatyadi Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-jatyadi-taila/3795,https://www.patanjaliayurved.net/assets/product_images/400x500/16910641441.png,120,divya jatyadi taila useful abhyanga kacchu sphotaka nadi vrana,benefitsingredientshow useother product infoused externally abhyangaeach ml prepared fromtila taila sesamum indicum sdoil mlkalka  jati jasminum officinale lf gnimba azadirachta indica lf gpatola trichosanthes dioica lf pi gkaranja pongamia pinnata lf gsiktha gyasti glycyrrhiza glabra rt gkustha saussrea lappart gharidra curcuma longa rz gdaruharidra berberis aristatast gkaluka picrorhiza kurroa rz gmanjistha rubia cordifolia st gpadmaka prunus cerasoides ht wd glodhra symplocos racemosa st bk gharitaki terminalia chebulapi gnilotpala nymphaea stellata fi gtuttha gsvet sariva hemidesmus indicusrt qgkaranja pongamia pinnata sd gwater qsas directed physicianbest years manufacturing date
oil,Divya Kayakalp Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-kayakalp-taila/75,https://www.patanjaliayurved.net/assets/product_images/400x500/1689501167KayakalpTailam100ml1.png,90,kayakalp taila soothes itchiness discomfort nourishes skin care eliminates viruses cause herpes moisturizes skin healing cracks caused dryness hands feet heals psoriasis pigmentation marks left skin disease etc ingredients kayakalp taila antiseptic properties popular effective body oil,benefitsingredientshow useother product infocures skin ailmentsheals dryness removes marks pigmentationbakuchipanwad beejhaldidaruhaldikhairchhalkaranj beejneem chhalharadbahedaamlamanjeethgiloychirayatakutakiindrayanmoolchandandevdarukali jiriushavadronpushpisatyanasigomutratiltailaapply ml or required affected area twice day directed physicianbest before months manufacturing date
oil,Divya Mahamash Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-mahamash-taila/99,https://www.patanjaliayurved.net/assets/product_images/400x500/16884518781.png,245,mahamash taila traditionally prepared oil helps rejuvenate paralyzed limb stroke injury paralysis caused interrupted blood supply massage mahamash taila regularly gradually regenerate blood supply revive muscle bone tissues,benefitsingredientshow useother product inforelieves debilitating effects paralysis pakshaghaatphaseolusmungo uradcow milktiltailadashmooldevdaruparasarnijeerashyasaunfvidarikandheengbelgokhrudanaarni panchangpaddlesaalparnikatli chotigambarishoynakbharanginamak saindapunarava moolchitrakmajeethrasna pattihaldipuskar moolgukhru daanakachoormoothaiashwagandajeevantias directed physicianbest years manufacturing date
oil,Divya Peedanil Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-peedanil-taila/3906,https://www.patanjaliayurved.net/assets/product_images/400x500/16910639721.png,85,peedanil oil useful relieving joint pains pain knee pain cervical spondylitis slip disc wounds kinds pains inflammation pain etc muscles gain strength power joints massaged oil process bone formation wellbalanced peedanil oil highly beneficial mainly arthritis osteoporosis rheumatoid gout etc,benefitsingredientshow useother product infouseful relieving joint painsknee paincervical spondylitisslip discwoundsall kinds painsinflammation pain etceach ml containskwath vatsnabh rt aconitum ferox gmadhuyasti rt glycyrrhiza glabra gpipla mool piper longum rt ggaj pippal piper chaba fr ghaldi curcuma longa rz gtejpatta cinnamomum tamala lf gsugandha bala valeriana wallichii rt gsonth zingiber officinale rz gchitrak plumbago zeylanica rt gsaunf foeniculum vulgare fr gerand ricinus communis rt gbhringraj eclipta alba wl pl gjatamansi nardostachys jatamansi rt gvach kadvi acorus calamus rz gnamak sendha sodii chloridum gmanjishtha rubia cordifolia rt gmalkangani celastrus paniculatus sd gprasarini paederia foetida wl pl gnirgundi vitex negundo lf glahsun allium sativum bb gnagkesar mesua ferrea flstmn gdaruhaldi anethum sowa sd garka mool calotropis procera rt gdhatura datura metel wl pl gajwain trachyspermum ammi fr gkuchla  strychnos nuxvomica enm grasna pluchea lanceolata lf gsatavar asparagus racemosus rt gplash beej butea frondosa sd ggathivan polygonum aviculare rt gliquid dahi curd ggaudugdha cow milk ggomutra cow urine gtaila oftil taila sesamum indicum sdol qs ml directed physicianbest years date manufacturing
oil,Divya Sadbindu Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-sadbindu-taila/4075,https://www.patanjaliayurved.net/assets/product_images/400x500/1691063138sadbindutaila30ml1.png,100,better headache cold cough types nose related problems sinus infection improves natural body immunity eye vision,benefitsingredientshow useother product inforelieves common headache migraine painbeneficial case cold sinusitis tooimproves natural body immunitytaila krsna tila sesamum indicum sd mlliquid ajaksira mlbhringaraja eclipta alba wi pi mlkalka eranda ricinus communis rt gtagara valeriana wallichi rtrz gsatahva anethum sowa fr gjivanti leptadenia reticulata rt grasna pluchea lenceolata lf gsaindhava lavana gtejpatra cinnamomum tamala lf gvidanga embelia ribes fr gyasti glycyrrhiza glabra rt gsunthi zingiber officinale rz gas directed physicianbest before months manufacturing date
oil,Divya Somraaji Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-somraaji-taila/178,https://www.patanjaliayurved.net/assets/product_images/400x500/1688451558somraajitaila1.png,70,somraaji taila ayurvedic herbal oil treatment skin diseases like eczema gout purities etc external application prepared mustard oil base,benefitsingredientshow useother product infouseful leprosysomaraji bakucihaldidaru haldisarso seedkuthakaranja seededagaja seedamaltas sarso oilas directed physicianbest before years manufacturing date
oil,Divya Ksirabala Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-ksirabala-taila/81,https://www.patanjaliayurved.net/assets/product_images/400x500/16884521481.png,160,apply ksirabala taila relief gout arthritis rheumatism herbal ingredients ksirabala taila antiinflammatory properties reduce swelling joints joint pains increase blood supply regenerating damaged bone tendons muscle tissues long lasting relief pain regularly massaging,benefitsingredientshow useother product infouseful vataroga vatraktareduces joint swelling painbala kasaya rtbala kalka rttill tailgodugdhaas directed physicianbest before months manufacturing date
oil,Divya Prasarini Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-prasarini-taila/139,https://www.patanjaliayurved.net/assets/product_images/400x500/1688540111f.png,175,prasarini taila ayurvedic oil ayurvedic treatment rheumatoid arthritis sciatica neck pain paralysis stiffness etc,benefitsingredientshow useother product infouseful paralysis sciatica etcprasarini paederia foetidataila oil sesamum indicumdadhi curdkanjika fermented gruelksheera cow milk madhukalicorice glycyrrhiza glabrapippalimoola long pepper rootpiper longumchitraka  plumbago zeylanicasaindhava rock saltvacha acorus calamusprasarini paederia foetidadevadaru  cedrus deodararasnapluchea lanceolatagajapippali  scindapsus officinalis  piper chababhallataka purified semecarpus anacordiumshatapushpa anethum sowa andmamsi nardostachys jatamansias directed physicianbest before months manufacturing date
oil,Divya Triphaladi Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-triphaladi-taila/202,https://www.patanjaliayurved.net/assets/product_images/400x500/1691401320TriphaladiTaila.png,170,triphaladi taila ayurvedic oil treatment headache hair fall grey hairs etc external application oil based kerala ayurveda practice treat split hairs grey hairs improves hair strength,benefitsingredientshow useother product infouseful shirorogawatergodugdhakwath haritakibibhitakaamalakiguduchiketakiasanakabalairandaindravalisavarasa bhringraja amalakitaila tilakalka kusthayasti padmakausira rakta candanamusta elatejpatrajatmanasiasvagandhabalaguduchisarivadevadarulavangatagaracorakasveta kamalaraktakamalakumudakalharapadmadaruharidranilias directed physicianbest before months manufacturing date
oil,Divya Mahanarayan Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-mahanarayan-taila/96,https://www.patanjaliayurved.net/assets/product_images/400x500/1688452085MahanarayanaTaila100ml1.png,205,mahanarayan taila ayurvedic oil cures chronic joint muscle pains rigidity caused arthritis gout etc effective cure pains caused injury especially chest pelvic area massaging mahanarayan taila regularly heals bone increases blood supply surrounding muscles rejuvenates nerves providing lasting relief effective treatment limbs paralyzed stroke injury,benefitsingredientshow useother product inforeduces joint muscle achesuseful arthritis paralysisnourishes skinbilva belaswagandhabrahti badikateligokshursyonakbalaparibhadrakantkari chotikateliraktapunarnavaatibalaarni agnimanthaprasaranipatla padhalsatavarirasarasnamishreya saufdevdarukuth kushthasalparnipresanparnimudagparnimasparniagar agarunagkeshersendhanamakjatamanshiharidradaruhaldisaileyka charelaraktacandanpushkar moolchoti elamanjheethmulethitagaraabda nagarmothatejpatrabhringrajjeevakrshabhakmedamahamedakakoliksirakakolirddhivrddhiambuvaca adusapalassthauneyaswetpunarnavacorakakapoorkunkumamargamadatill tailgodugdhaas directed physicianbest before years manufacturing date
oil,Divya Saindhavadi Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-saindhavadi-taila/155,https://www.patanjaliayurved.net/assets/product_images/400x500/16884516121.png,90,divya saindhavadi taila vrihat ayurvedic medicinal oil treatment rheumatoid arthritis low ache injury joints etc prepared sesame oil base,benefitsingredientshow useother product infouseful aamvaatsandha namakarkakali mirchcitrakamoolbhringarajhaldidaru halditil tailaas directed physicianbest years manufacturing date
oil,Divya Sahacharadi Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-sahacharadi-taila/154,https://www.patanjaliayurved.net/assets/product_images/400x500/1688451666SahachardaiTaila1.png,210,sahacharadi taila ayurvedic herbal oil vata imbalance disorders muscle joint stiffness convulsions helps relieve rhinitis sinusitis useful gynecological disorders orally massage,benefitsingredientshow useother product infosahacharadi taila ayurvedic herbal oilused vata imbalance disorders muscle joint stiffness convulsionsit helps relieve rhinitis sinusitisit useful gynecological disordersit orally massagesahacharabilvaagnimanthagambharipatalashalaparniprinshnaparnigokshurabrihatikantakariabhirusevyanakhakushtahimaelapriyangunalikaambushaileyalohitanaladalohasurahvachorakamishiturushkanataksheera andtaila sesame oilas directed physicianbest years manufacturing date
oil,Divya Mahabhringraj Taila,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-mahabhringraj-taila/3026,https://www.patanjaliayurved.net/assets/product_images/400x500/1688451316mahabhringrajtaila1.png,150,bhringraj oil known mahabhringraj oil oil prepared leaves bhringraj herbbhringraj oil rich iron calcium magnesium vitamin vitamin e supereffective oil mainly hair problems,benefitsingredientshow useother product infomahabhringraj oil rich iron calcium magnesium vitamin vitamin etila sesamum indicum sd mlkwath bhringraj eclipta alba wi pi mlkalka manjistha rubia cordifolia rt gpadama kastha prunus puddum st glodhra symplocos racemosa st bk gchandan lal pterocarrpus santalinus ht wd ggairik gkharenti sida cordifolia wi pi ghaldi curcuma longa rz gdaruhaldi berberis aristata st gnaagkeshar mesua ferrea stmn gpriyangucallicarpa macrophylla fr gmulethi  glycyrrhiz glabra rt gkamal nelumbo nucifera  fi ganantmool hemidesmus indicus rt gdugdha qsas directed physicianbest years manufacturing date
oil,Divya Kayakalp Taila Advance,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-kayakalp-taila-advance/3863,https://www.patanjaliayurved.net/assets/product_images/400x500/16895011231.png,200,kayakalp taila soothes itchiness discomfort nourishes skin care eliminates viruses cause herpes moisturizes skin healing cracks caused dryness hands feet heals psoriasis pigmentation marks left skin disease etc ingredients kayakalp taila antiseptic properties popular effective body oil,benefitsingredientshow useother product infouseful dadru visarpa kshudra kusthaall types skin diseasescomposition each ml contains kwath  chirayita wl pl swertia chirata gpanvad sd ghaldi curcuma longa rt gdharuhaldi barberis aristata rtst wd gkhair acacia catechu st wd gkaranj pongamia pinnata sd gneem azadirachta indica bk gharad terminalia chebula fr gbaheda terminalia belerica emblica fr gamla emblica officinalis fr gmanjishth rubia cordifolia gindrayan citrullus colocynthis rt gchandan santalum album ht wd gdevdaru cedrus deodara st wd gjeeri kali centratherumanthelminticum fr gushva smilax ornata rt gdronpushpi leucas cephalotes wl pl ggiloy tinospra cordifolia st gbavchi psoralea corylifolia sd gkutki picrorhiza kurroa rt gchhoti kateli solanumxanthocarpum wl pl gsnuhi cactus euphorbia neriifolia st gliquid gomutra cow urine animal pr gtaila til tailasesamum indicum sd qsas requirementbest years date manufacturing
oil,Divya Jyotishmati Taila (Virgin),https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/divya-jyotishmati-taila-virgin/3840,https://www.patanjaliayurved.net/assets/product_images/400x500/16910641051.png,190,useful usna svedanjanak uttejekbuddhi smartivardhak vathar vatnadibalya twakdoshhar,benefitsingredientshow useother product infouseful usnasvedanjanakuttejekbuddhismartivardhakvatharvatnadibalya andtwakdoshharcompositioneach g containsjyotishmati celartus paniculatus seed oil gas directedby physicianbest years manufacturing date
oil,Combo- Divya Kesh Taila 100ml (Pack of 2)- Rs 25 Off,https://www.patanjaliayurved.net/product/ayurvedic-medicine/oil/combo-divya-kesh-taila-100ml-pack-of-2-rs-25-off/3341,https://www.patanjaliayurved.net/assets/product_images/400x500/1641011131400x500.jpg,210,divya kesh taila ml pack get rs wallet,product infobest days manufacturing
